user_idx,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,t_101,t_102,t_103,t_104,t_105,t_106,t_107,t_108,t_109,t_110,t_111,t_112,t_113,t_114,t_115,t_116,t_117,t_118,t_119,t_120,t_121,t_122,t_123,t_124,t_125,t_126,t_127,t_128,t_129,t_130
439,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9965474,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,-0.9868312,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407,0.99347407
440,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.9990839,-0.91647613,-0.91647613,-0.91647613,-0.91647613,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721,-0.9963721
441,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,-0.9989297,0.6945955,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298,-0.9993298
442,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.86740214,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,0.99895155,-0.9993617,-0.9993617,-0.9993617,-0.9993617,-0.9993617,-0.9993617,-0.9993617,-0.9993617,-0.9993617,-0.9993617,-0.9993617,-0.9993617,-0.9993617,-0.9993617,-0.9993617
443,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,0.99843127,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485,-0.9965485
444,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,-0.90539414,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,0.74669087,-0.99862456,-0.99862456,-0.99862456,-0.99862456,-0.99862456
445,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99332494,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504,-0.99419504
446,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874,-0.9932874
447,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,0.9744022,-0.99491477,-0.99491477,-0.99491477,-0.99491477,-0.99491477,-0.99491477,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122,-0.9403122
448,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.9918115,-0.99388474,-0.99388474,-0.99388474,-0.99388474,0.9443667,0.9443667
449,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99369806,-0.99823844,-0.99823844,-0.99823844
450,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375,0.98573375
451,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902,-0.0009723902
452,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.973117,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907,-0.99645907
453,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.99800116,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.7750178,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938,-0.9929938
