user_idx,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28
483,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636,-0.9846636
484,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694,0.8569694
485,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647,-0.7964647
486,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845,-0.99964845
487,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,0.8511669,-0.9990276,-0.9990276
488,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.9878185,-0.99585515,-0.99585515,-0.99585515
489,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.9682671,-0.99718803
490,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815,-0.9956815
491,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799,-0.996799
492,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234,-0.99913234
493,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283,-0.99221283
494,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481,-0.9977481
495,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.97426945,-0.9702983,-0.9702983,-0.9702983,-0.9702983,-0.9702983
496,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.987761,-0.9902596,-0.9902596,-0.9902596,-0.9902596
497,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245,-0.99838245
498,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,0.9989147,0.9989147,0.9989147
499,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582,-0.0005520582
